wavelength,ND_0.0,ND_1.0,ND_2.0,ND_3.5
2340.0,1.000000000,0.149067998,0.028088700,0.001590050
2341.0,1.000000000,0.149341002,0.028289801,0.001587140
2342.0,1.000000000,0.149541005,0.028483801,0.001583770
2343.0,1.000000000,0.149713993,0.028682901,0.001577930
2344.0,1.000000000,0.149706006,0.028858300,0.001571680
2345.0,1.000000000,0.149793997,0.029056599,0.001563970
2346.0,1.000000000,0.150116995,0.029288299,0.001551030
2347.0,1.000000000,0.150429994,0.029534500,0.001535430
2348.0,1.000000000,0.150905997,0.029806601,0.001515880
2349.0,1.000000000,0.151235998,0.030082401,0.001494940
2350.0,1.000000000,0.151575997,0.030375499,0.001477770
2351.0,1.000000000,0.151587993,0.030619800,0.001458880
2352.0,1.000000000,0.151536003,0.030871401,0.001435640
2353.0,1.000000000,0.151824996,0.031187100,0.001418740
2354.0,1.000000000,0.152262002,0.031557899,0.001404260
2355.0,1.000000000,0.152671993,0.031924400,0.001394760
2356.0,1.000000000,0.153243005,0.032318301,0.001384160
2357.0,1.000000000,0.153639004,0.032710299,0.001372840
2358.0,1.000000000,0.153880998,0.033093300,0.001358400
2359.0,1.000000000,0.153614998,0.033393599,0.001340410
2360.0,1.000000000,0.153716996,0.033763301,0.001318820
2361.0,1.000000000,0.154337004,0.034201201,0.001295200
2362.0,1.000000000,0.154864997,0.034613900,0.001272260
2363.0,1.000000000,0.155727997,0.035079699,0.001248600
2364.0,1.000000000,0.156163007,0.035503998,0.001223140
2365.0,1.000000000,0.156634003,0.035958901,0.001198190
2366.0,1.000000000,0.156437993,0.036288299,0.001168580
2367.0,1.000000000,0.156244993,0.036642101,0.001138880
2368.0,1.000000000,0.156691998,0.037093800,0.001114360
2369.0,1.000000000,0.157401994,0.037647799,0.001090080
2370.0,1.000000000,0.158134997,0.038203001,0.001063330
2371.0,1.000000000,0.158966005,0.038789600,0.001034550
2372.0,1.000000000,0.159612998,0.039367899,0.001009530
2373.0,1.000000000,0.160003006,0.039910499,0.000991060
2374.0,1.000000000,0.159886003,0.040355898,0.000976930
2375.0,1.000000000,0.160161003,0.040862601,0.000964970
2376.0,1.000000000,0.160835996,0.041421499,0.000956540
2377.0,1.000000000,0.161447003,0.041959800,0.000954350
2378.0,1.000000000,0.162311003,0.042521998,0.000954920
2379.0,1.000000000,0.162801996,0.043011099,0.000955520
2380.0,1.000000000,0.163320005,0.043524701,0.000960700
2381.0,1.000000000,0.163193002,0.043888699,0.000961010
2382.0,1.000000000,0.163130000,0.044291802,0.000949090
2383.0,1.000000000,0.163476005,0.044760399,0.000934830
2384.0,1.000000000,0.163873002,0.045222498,0.000918400
2385.0,1.000000000,0.164335996,0.045672599,0.000895740
2386.0,1.000000000,0.164794996,0.046183400,0.000872140
2387.0,1.000000000,0.165144995,0.046683699,0.000843930
2388.0,1.000000000,0.165318996,0.047149301,0.000809450
2389.0,1.000000000,0.165279999,0.047572799,0.000782410
2390.0,1.000000000,0.165585995,0.048085600,0.000763060
2391.0,1.000000000,0.166224003,0.048610602,0.000750530
2392.0,1.000000000,0.166785002,0.049081299,0.000738660
2393.0,1.000000000,0.167535007,0.049489900,0.000726590
2394.0,1.000000000,0.168200001,0.049811300,0.000714000
2395.0,1.000000000,0.168879002,0.050140198,0.000695700
2396.0,1.000000000,0.169275001,0.050393298,0.000676540
2397.0,1.000000000,0.169744000,0.050620198,0.000656560
2398.0,1.000000000,0.170313001,0.050839599,0.000634060
2399.0,1.000000000,0.170937002,0.051179498,0.000610770
2400.0,1.000000000,0.171574995,0.051528800,0.000586520
